registro;data;BRL;quartos;banheiros;casa_m²;lote_m²;nº_pavtos;frente_mar;visao;condicao;padrao;subsolo_m²;construcao;reforma;lat;log
7230300610;2015-04-03;1850625.0;3;2;1470;17577;1;0;0;5;7;0;1967;0;47.4695;-122.116
1922000180;2015-04-02;6090000.0;4;4;3560;13959;2;0;0;4;9;0;1972;0;47.5575;-122.211
6121800065;2014-11-04;1517250.0;3;2;1580;9750;1;0;0;5;7;0;1954;0;47.427;-122.331
4427100145;2015-03-23;2226000.0;3;2;1230;7200;1;0;0;3;7;0;1953;0;47.7281;-122.311
1430800258;2014-05-27;1281000.0;3;1;910;5250;1;0;0;4;6;0;1971;0;47.4729;-122.352
4038500210;2015-04-22;4184250.0;4;3;2650;8610;2;0;0;3;8;0;1959;2007;47.6155;-122.121
2310040230;2014-05-20;1837500.0;4;3;2220;6953;2;0;0;4;8;0;1999;0;47.3509;-122.041
1727500230;2014-11-19;2178750.0;3;2;1640;6435;1;0;0;3;7;450;1972;0;47.7197;-122.217
7349650330;2014-06-09;1417500.0;4;3;1990;7252;1;0;0;3;7;720;1999;0;47.2839;-122.202
9211520150;2014-05-28;1239000.0;4;3;1830;9485;1;0;0;4;7;630;1989;0;47.2995;-122.387
5460900120;2014-12-08;5196975.0;5;3;3320;11350;1;0;0;5;8;1660;1963;0;47.5749;-122.213
7459810210;2014-10-02;1569750.0;4;3;2050;26000;2;0;0;4;8;0;1977;0;47.3423;-122.063
4032500035;2014-09-13;1548750.0;2;2;1560;43748;2;0;0;3;8;0;1967;2000;47.5729;-121.676
2767603577;2015-05-06;2493750.0;2;2;1170;1250;3;0;0;3;8;0;2000;0;47.6719;-122.38
3761100276;2015-03-13;3087000.0;4;3;2510;19550;1;0;0;4;9;700;1977;0;47.7041;-122.241
6052400175;2014-06-23;2341500.0;2;1;2550;21675;1;0;1;4;7;940;1958;0;47.4013;-122.319
2525059077;2014-05-20;4016250.0;4;3;2560;12100;1;0;0;4;8;800;1976;0;47.631;-122.108
5040800120;2014-05-27;5079375.0;3;4;3250;5797;2;0;2;4;8;880;1951;0;47.6481;-122.405
2521059060;2015-05-01;2572500.0;3;3;2840;107157;2;0;0;4;9;0;1983;0;47.2848;-122.118
7526800040;2014-08-27;3759000.0;4;3;2480;9780;1;0;0;4;8;580;1975;0;47.6388;-122.099
4104900150;2015-04-14;3176250.0;5;4;3060;8862;2;0;0;3;8;0;1989;0;47.5322;-122.185
6143600555;2014-06-09;1207237.5;4;2;1300;21000;1;0;0;4;7;0;1969;0;47.3067;-122.285
5029451010;2014-07-11;840000.0;3;2;1480;7000;1;0;0;3;7;480;1980;0;47.2866;-122.368
6649500040;2014-08-12;1338750.0;3;1;1250;9472;1;0;0;4;6;0;1972;0;47.495;-122.154
422049203;2014-10-24;1254750.0;3;2;1330;6540;1;0;0;3;7;430;1971;0;47.4239;-122.292
5412200180;2015-02-28;1496250.0;3;3;1840;6214;1;0;0;4;7;570;1983;0;47.4043;-122.185
5028600360;2014-07-25;1121793.75;3;3;1560;6013;2;0;0;3;7;0;1990;0;47.2862;-122.352
1952000150;2014-05-06;2782500.0;5;3;2910;9636;1;0;0;4;7;1220;1964;0;47.5803;-122.119
9510920040;2015-03-05;4095000.0;3;3;2940;15875;2;0;0;3;10;0;1994;0;47.5947;-122.016
1112000035;2015-03-11;2205000.0;2;1;1000;5375;1;0;0;3;7;0;1953;0;47.5404;-122.268
1982200790;2015-01-27;2887500.0;3;2;1490;3880;1;0;0;3;7;0;1959;0;47.662;-122.363
421049254;2014-10-02;939750.0;2;1;990;8760;1;0;0;3;7;0;1977;0;47.3302;-122.305
9412400220;2014-07-10;8465625.0;4;3;5470;18200;2;1;4;3;11;1740;1992;0;47.5316;-122.263
1726069060;2015-04-09;3438750.0;4;3;2890;46609;2;0;0;4;9;0;1981;0;47.7454;-122.061
6150200040;2015-03-16;2480625.0;3;2;1790;6800;1;0;0;4;7;550;1964;0;47.728;-122.339
7300400150;2014-10-27;1569750.0;4;3;2350;6958;2;0;0;3;9;0;1998;0;47.3321;-122.172
2621730220;2014-05-14;3885000.0;4;3;3430;10157;2;0;0;3;10;0;2000;0;47.723;-122.158
4122700040;2014-10-10;4515000.0;3;2;2600;15064;1;0;0;4;8;900;1967;0;47.64;-122.204
9357001010;2014-10-10;2152500.0;3;2;1660;5987;1;0;0;3;7;700;1982;0;47.5107;-122.381
8643000210;2015-03-04;1800750.0;5;4;2473;9282;2;0;1;5;7;0;1963;0;47.3966;-122.308
8078050040;2014-09-08;1312500.0;3;2;1140;11161;1;0;0;4;7;0;1998;0;47.209;-122.012
7663700150;2014-08-22;3333750.0;4;4;2690;7200;2;0;3;3;9;970;1978;0;47.7341;-122.288
4167700210;2014-08-26;1260000.0;3;2;1520;9600;1;0;0;3;8;0;1966;0;47.3263;-122.365
2824600180;2014-10-24;3745423.5;3;3;2830;6000;1;0;3;3;9;1100;1954;0;47.5751;-122.378
2013801086;2015-05-13;1286250.0;3;2;1340;7391;1;0;0;4;7;0;1966;0;47.3837;-122.317
4022900150;2014-12-09;3150000.0;4;3;2520;10850;1;0;0;4;8;840;1968;0;47.7751;-122.284
424069018;2014-09-05;5239500.0;3;4;3710;34412;2;0;0;3;10;800;1978;0;47.5888;-122.04
6684500040;2014-12-02;3806250.0;3;1;940;8377;1;0;0;4;7;0;1952;0;47.5974;-122.2
8948500065;2014-11-24;1102500.0;2;1;970;8874;1;0;0;3;7;0;1968;0;47.4943;-122.178
7436200040;2014-11-05;1522500.0;5;3;2780;9652;1;0;0;4;8;1390;1967;0;47.3444;-122.271
3835502815;2014-09-25;6615000.0;3;3;3110;9930;1;0;1;3;8;1470;1954;0;47.6112;-122.226
8856960540;2014-06-20;1732500.0;3;3;1860;11227;2;0;0;3;7;0;1995;0;47.3879;-122.031
1432400065;2014-06-05;992250.0;3;1;1010;7560;1;0;0;3;6;0;1958;0;47.4497;-122.176
1725079047;2014-11-04;2152500.0;3;3;2280;200811;1;0;0;3;7;0;1978;0;47.6522;-121.941
7855000325;2015-02-20;5512500.0;4;3;3080;10757;2;0;3;5;8;0;1961;0;47.5671;-122.159
3750603685;2014-07-23;1312500.0;3;2;2030;14400;1;0;0;4;7;720;1969;0;47.2639;-122.285
3459600330;2015-02-09;4856250.0;3;3;3640;10300;1;0;0;4;9;1580;1979;0;47.5612;-122.146
1525059261;2015-05-05;9975000.0;5;5;5160;44315;2;0;0;3;12;0;1996;0;47.6568;-122.154
7399300120;2014-05-02;1365000.0;4;2;1480;8625;1;0;0;4;7;0;1974;0;47.462;-122.193
7525950180;2014-07-01;5565000.0;4;3;4570;16015;2;0;2;3;11;0;1990;0;47.6246;-122.067
3623500408;2015-03-30;13650000.0;3;3;3410;16015;2;1;4;4;10;1190;1973;0;47.5721;-122.239
7312200120;2014-07-23;2362500.0;3;3;1760;10013;2;0;0;4;8;0;1983;0;47.5336;-122.189
4123810210;2014-07-16;1994737.5;3;2;2040;12065;1;0;0;3;8;0;1987;0;47.3756;-122.044
3300701285;2014-07-30;2373000.0;3;2;1250;4000;1;0;0;3;7;0;1955;0;47.6916;-122.379
2391601445;2015-03-04;4410000.0;3;3;3570;6250;2;0;2;3;10;860;1985;0;47.5624;-122.399
7889602020;2014-08-19;1260000.0;3;1;1280;9000;2;0;0;4;6;0;1954;0;47.4915;-122.338
3613600150;2015-01-05;1577745.75;3;3;2370;6840;2;0;0;3;9;0;1987;0;47.6503;-122.366
2193320210;2014-08-05;2900625.0;5;3;2320;7229;1;0;0;4;8;950;1986;0;47.697;-122.097
9117100040;2014-08-28;1968750.0;5;2;2050;9360;1;0;0;3;7;530;1968;0;47.436;-122.195
2424059018;2014-06-12;5617500.0;4;3;3270;35445;2;0;0;3;11;0;1989;0;47.548;-122.121
6802200230;2015-02-09;1155000.0;3;3;1430;9044;2;0;0;3;7;0;1991;0;47.1956;-121.986
3421049044;2015-04-09;1517250.0;2;2;2056;52333;1;0;0;4;7;1008;1980;0;47.2592;-122.291
4036400040;2015-02-09;3402000.0;5;3;2210;10772;1;0;2;3;9;780;1964;0;47.7383;-122.288
3819800580;2014-12-04;2100000.0;4;2;2070;10800;2;0;0;3;7;0;1982;0;47.7264;-122.237
5153200150;2014-12-03;1811250.0;2;1;1770;16660;1;0;3;3;8;550;1957;0;47.3346;-122.354
1465400120;2015-03-26;3675000.0;3;3;3110;123710;2;0;0;3;8;680;1995;0;47.3879;-122.002
8121200620;2015-04-16;2887500.0;3;3;1680;10455;2;0;0;3;8;0;1982;0;47.7229;-122.11
1328320760;2014-12-18;1716750.0;3;3;1810;7350;1;0;0;3;8;500;1984;0;47.4434;-122.125
3585900665;2014-06-06;4226250.0;5;3;4600;19831;1;0;3;3;9;2300;1956;2015;47.7608;-122.378
3524049042;2014-05-27;1968750.0;3;2;2000;7294;1;0;0;3;7;480;1965;0;47.5297;-122.267
9211500150;2015-01-17;1233750.0;3;2;1480;6592;1;0;0;4;7;400;1978;0;47.2982;-122.378
7760400880;2014-09-29;1260000.0;4;3;2040;11841;2;0;0;3;7;0;1994;0;47.3691;-122.074
686450330;2014-09-15;3018750.0;4;3;2060;12155;1;0;0;4;8;0;1968;0;47.6378;-122.117
8651441750;2014-05-15;918487.5;3;1;1060;5200;1;0;0;5;6;0;1970;0;47.3636;-122.093
3664500133;2014-11-17;2010750.0;4;2;1830;21183;1;0;0;4;7;770;1966;0;47.4826;-122.128
1823069213;2014-05-05;1312237.5;3;2;1550;15040;1;0;0;4;6;0;1958;0;47.4873;-122.099
7525211520;2015-03-18;2262750.0;3;3;1690;2752;2;0;0;3;8;0;1979;0;47.6332;-122.108
4034900065;2014-05-30;2414475.0;3;2;2580;11000;1;0;0;4;7;1290;1951;0;47.5646;-122.181
2558690150;2014-07-07;2493750.0;5;3;2510;8050;1;0;0;4;7;1020;1977;0;47.7212;-122.172
5016001325;2014-05-16;3176250.0;3;3;1290;2500;2;0;0;4;8;0;1987;0;47.6229;-122.298
1311800220;2015-02-18;1233487.5;4;2;1450;7560;1;0;0;3;7;0;1967;0;47.3375;-122.276
4128000020;2014-06-13;2199750.0;4;3;2690;7947;2;0;0;3;8;0;1993;0;47.4248;-122.153
1125059071;2014-05-22;4777500.0;4;4;3340;10890;2;0;0;3;9;1100;1963;2000;47.6677;-122.136
3274850130;2014-12-03;2058000.0;4;3;2600;8921;2;0;0;3;8;0;1991;0;47.4423;-122.178
3395050050;2014-11-14;3307500.0;3;4;3800;13995;2;0;3;3;9;0;1983;0;47.7741;-122.203
4058800500;2014-07-10;2184525.0;4;2;2320;5490;1;0;3;3;8;1160;1956;0;47.5091;-122.241
1311600020;2014-08-21;1496250.0;4;3;2360;7350;1;0;0;4;7;920;1965;0;47.3417;-122.277
8679400130;2015-05-06;1853250.0;4;2;1100;9600;1;0;0;4;6;0;1960;0;47.7;-122.175
9485760050;2014-08-26;1564237.5;3;2;1390;5127;1;0;0;3;8;0;1990;0;47.4504;-122.206
3500100089;2014-07-15;2598750.0;5;2;2760;18112;1;0;0;3;8;1250;1968;0;47.7363;-122.298
3755100005;2014-07-30;1627500.0;3;2;2010;12950;1;0;0;3;8;0;1953;0;47.7222;-122.229
8651442880;2014-05-16;1076250.0;5;2;1730;5200;1;0;0;4;7;680;1978;0;47.3628;-122.089
4309700190;2014-07-24;3806250.0;4;3;3300;28433;2;0;0;3;9;0;1998;0;47.5072;-122.112
6817810190;2014-07-01;2105250.0;3;2;1240;11172;1;0;0;3;7;240;1984;0;47.6364;-122.037
7855400630;2014-09-22;5407500.0;5;3;3050;8200;1;0;4;4;8;1400;1962;0;47.5647;-122.155
1163400020;2015-04-03;1317750.0;3;2;1590;21600;2;0;0;4;7;0;1971;0;47.2159;-121.966
4376800010;2014-08-14;3202500.0;4;3;1960;9021;2;0;0;4;8;0;1973;0;47.6349;-122.096
2125059163;2014-07-03;5470657.5;4;5;4110;43560;2;0;0;4;11;0;1978;0;47.6353;-122.18
1770000460;2014-12-03;2257500.0;3;3;1830;19965;1;0;0;3;8;430;1976;0;47.7412;-122.088
1125079088;2015-04-02;2388750.0;2;1;1330;92782;1;0;0;2;6;0;1950;0;47.6624;-121.868
1842300050;2014-07-02;3150000.0;5;2;2190;9072;1;0;0;5;7;1080;1965;0;47.6696;-122.149
585000095;2014-12-16;3281250.0;3;3;2180;5000;1;0;0;4;8;940;1977;0;47.5828;-122.396
3903200050;2015-03-24;1385737.5;3;2;1700;11613;1;0;0;5;7;520;1977;0;47.2874;-122.187
8563080020;2014-10-28;3885000.0;3;3;2960;9350;2;0;2;4;9;0;1978;0;47.6218;-122.094
3782400190;2014-08-12;1729875.0;3;3;1500;9656;1;0;0;3;7;330;1989;0;47.7327;-121.982
1423069063;2014-07-11;2440987.5;4;3;2230;64438;1;0;0;4;7;1000;1978;0;47.4754;-122.007
2926049504;2015-04-02;2625000.0;3;3;1700;9008;1;0;0;3;8;360;1985;0;47.7161;-122.317
126039252;2014-07-09;2178750.0;4;2;1840;11367;2;0;0;4;7;0;1950;0;47.7656;-122.358
2622029073;2014-09-05;2296875.0;3;3;2100;205603;2;0;0;3;8;0;1983;0;47.3668;-122.505
2621760480;2014-10-14;1926750.0;4;3;2350;8182;2;0;0;3;8;0;1997;0;47.3697;-122.106
4458300190;2015-04-24;4593750.0;3;3;1690;10592;1;0;0;3;8;0;1973;2009;47.58;-122.231
3751606785;2014-07-22;1758750.0;3;3;2060;47318;1;0;2;4;8;460;1976;0;47.2758;-122.265
4287400005;2014-07-31;2063250.0;4;2;1450;5456;1;0;0;5;7;0;1951;0;47.5442;-122.297
1823049242;2014-10-06;1286250.0;3;3;1900;7250;1;0;0;3;7;650;1967;0;47.4869;-122.344
1513800170;2015-04-02;2060625.0;3;1;930;6572;1;0;0;3;7;0;1952;0;47.6889;-122.301
4027700396;2014-08-28;2651250.0;4;2;2730;12000;1;0;0;4;8;1320;1998;0;47.7733;-122.271
5608010050;2014-12-29;4830000.0;4;3;3550;10233;2;0;0;3;9;0;1996;0;47.5499;-122.1
6370000005;2014-08-27;2601375.0;3;2;2130;6360;1;0;0;3;7;410;1959;0;47.7059;-122.301
1138020020;2015-02-17;1758750.0;3;1;990;6315;1;0;0;3;7;0;1970;0;47.7116;-122.214
5437820250;2014-11-10;981750.0;2;2;1020;10346;1;0;0;4;6;0;1983;0;47.1958;-122.002
7923700020;2014-11-21;2362500.0;4;2;1570;7320;1;0;0;4;7;0;1960;0;47.5967;-122.14
293600080;2014-06-17;1470000.0;4;3;1930;7207;1;0;0;4;7;570;1988;0;47.3783;-122.182
3627800050;2014-07-15;7218750.0;5;4;3760;22763;1;0;3;4;11;1850;1969;0;47.5333;-122.22
4047200950;2014-06-09;1391250.0;2;1;1000;31505;1;0;0;3;6;0;1960;0;47.7659;-121.899
5458800425;2015-04-23;4173750.0;3;2;1930;9600;1;0;0;3;8;0;1958;0;47.5747;-122.237
7856700920;2014-06-28;3674475.0;4;3;2190;11500;1;0;0;4;8;760;1972;0;47.5668;-122.147
627300190;2014-08-12;4404750.0;4;3;2400;12469;1;0;2;4;8;640;1958;0;47.5861;-122.112
5634500182;2014-07-15;2079000.0;4;2;1970;12409;1;0;0;4;7;750;1968;0;47.7489;-122.236
2472950170;2015-05-07;1916250.0;3;3;2860;8458;2;0;0;3;7;0;1983;0;47.4269;-122.148
9557300190;2014-07-11;2310000.0;3;3;1900;7225;1;0;0;3;8;680;1970;0;47.6394;-122.113
2314300170;2014-11-04;2126250.0;4;3;2090;6667;2;0;0;3;8;0;1997;0;47.4648;-122.15
7547300050;2014-05-15;1548750.0;3;2;850;2500;1;0;0;3;7;0;1986;0;47.5677;-122.36
2344300170;2014-08-15;7875000.0;5;4;4370;12240;2;0;0;3;11;1100;1990;0;47.582;-122.199
11501330;2014-09-02;4173750.0;3;4;3190;10223;2;0;0;3;10;630;1994;0;47.6968;-122.102
7300200290;2014-05-06;3412500.0;5;4;3480;36615;2;0;0;4;8;990;1983;0;47.5741;-122.05
4331000595;2014-09-10;1365000.0;3;1;1690;13184;1;0;0;4;7;0;1959;0;47.476;-122.343
7525570020;2015-04-21;4148025.0;4;3;2590;9341;2;0;0;3;8;0;1985;0;47.6496;-122.114
6306100190;2014-05-21;1155000.0;4;3;2160;8005;2;0;0;3;7;0;1993;0;47.2668;-122.231
1424059142;2014-06-05;4194750.0;4;4;3500;8547;2;0;0;3;9;1000;1994;0;47.5613;-122.126
2595650170;2014-06-09;1928325.0;4;3;2190;14937;2;0;0;3;8;0;1993;0;47.3535;-122.273
1387301350;2014-11-23;2110500.0;3;2;1720;7704;1;0;0;4;7;560;1969;0;47.7368;-122.195
7974200822;2014-05-30;3937500.0;4;3;2600;4674;1;0;0;3;8;1040;1976;0;47.6782;-122.286
8039900130;2014-07-30;2404500.0;3;2;1570;12196;1;0;0;4;7;0;1972;0;47.4866;-121.786
4139460290;2014-08-28;4714500.0;3;3;3530;9753;2;0;0;3;10;0;1997;0;47.5539;-122.103
8078520280;2015-03-23;1617000.0;4;3;1960;5642;2;0;0;3;7;0;1998;0;47.3167;-122.187
1545801850;2014-07-23;1260000.0;3;2;1260;7362;1;0;0;3;7;0;1984;0;47.3602;-122.052
6386600170;2014-10-01;1139250.0;3;2;1860;8505;1;0;0;4;7;0;1967;0;47.3106;-122.365
1623069071;2014-11-05;2493750.0;3;3;2220;60984;2;0;0;4;8;0;1987;0;47.4802;-122.052
8089510170;2014-10-27;4908750.0;5;5;4230;9701;2;0;0;3;10;0;1999;0;47.5444;-122.131
5560000480;2014-09-08;892237.5;3;1;840;8470;1;0;0;4;6;0;1961;0;47.3275;-122.338
6446200190;2015-04-20;2959687.5;4;3;2690;25000;1;0;0;3;8;940;1978;0;47.5537;-122.026
4222310010;2014-12-26;800625.0;4;1;1730;7350;2;0;0;4;6;0;1970;0;47.3467;-122.307
4222310010;2015-04-20;1406737.5;4;1;1730;7350;2;0;0;4;6;0;1970;0;47.3467;-122.307
4054550010;2015-04-13;8610000.0;5;4;4780;118047;2;0;0;3;11;0;1994;0;47.7243;-122.052
1440700190;2014-06-23;1417237.5;4;3;2540;8400;2;0;0;5;7;0;1977;0;47.3754;-122.277
1840200080;2014-12-03;1260000.0;3;2;1890;9000;1;0;0;3;7;700;1959;0;47.4425;-122.272
9268200585;2014-09-03;2918737.5;2;1;1220;5040;1;0;0;3;7;0;1961;0;47.6957;-122.364
7504021310;2014-05-06;2756250.0;3;3;2970;11985;1;0;0;3;9;1200;1995;0;47.6359;-122.052
7504021310;2014-12-04;3911250.0;3;3;2970;11985;1;0;0;3;9;1200;1995;0;47.6359;-122.052
8638500170;2015-04-22;1223250.0;3;1;1980;8505;1;0;0;3;7;950;1965;0;47.538;-122.353
5437400630;2014-10-16;3281250.0;4;3;1920;8259;2;0;0;4;8;0;1979;0;47.5616;-122.088
9264000010;2014-07-29;2808750.0;3;2;2740;23505;2;0;4;3;10;0;1988;0;47.319;-122.26
3832600080;2015-05-04;1417500.0;3;3;1740;7345;1;0;0;3;7;360;1973;0;47.3663;-122.285
9477001350;2014-07-22;1890000.0;3;2;1300;7770;1;0;0;3;7;0;1967;0;47.7347;-122.192
2771604120;2014-11-11;5092500.0;4;2;4060;4000;2;0;3;3;10;1170;1953;1995;47.6375;-122.389
9541800190;2014-10-10;4803750.0;5;3;3490;18850;1;0;4;4;9;1650;1958;0;47.5955;-122.176
4038400130;2014-07-11;2163000.0;4;2;1430;10500;1;0;0;4;7;300;1960;0;47.6083;-122.132
1253200290;2015-02-12;1391250.0;4;2;1860;9112;1;0;0;4;7;750;1963;0;47.3792;-122.282
2558650130;2014-09-16;2236500.0;4;3;2120;7700;1;0;0;4;7;630;1976;0;47.7207;-122.165
8732190170;2014-12-10;1396500.0;4;3;1860;12693;1;0;0;3;8;720;1978;0;47.3114;-122.395
1250202115;2015-01-20;3228750.0;3;2;1670;5100;1;0;2;5;7;680;1954;0;47.5898;-122.291
9264911150;2015-04-23;1627500.0;3;2;2130;7140;1;0;0;3;8;550;1979;0;47.3074;-122.341
7696300080;2014-09-14;1785000.0;4;2;1900;7313;1;0;0;3;7;0;1973;0;47.7311;-122.232
2210500010;2014-09-30;12862500.0;7;5;4670;23115;2;0;2;3;11;0;1992;0;47.6183;-122.227
1253200170;2014-05-20;1312500.0;4;2;2500;6300;1;0;0;4;7;1000;1961;0;47.3781;-122.284
6646200420;2015-01-02;3323250.0;4;3;2020;8044;2;0;0;3;8;0;1990;0;47.6247;-122.043
1323089056;2014-11-10;2304750.0;2;2;1620;113862;2;0;0;3;7;0;1995;0;47.4821;-121.719
7889100020;2015-04-14;1417500.0;3;3;1720;8550;1;0;0;4;7;0;1968;0;47.2837;-122.207
7212680020;2014-12-19;1572375.0;3;2;1820;8813;2;0;0;3;7;0;1994;0;47.2622;-122.303
2222049108;2014-09-18;1191750.0;3;1;1130;10018;1;0;0;4;6;0;1954;0;47.3733;-122.275
7129303070;2014-08-20;3858750.0;4;3;3040;2415;2;1;4;3;8;0;1966;0;47.5188;-122.256
1727000680;2014-12-09;3669750.0;4;3;2440;14470;1;0;0;4;9;780;1970;0;47.6401;-122.168
1760600009;2014-08-29;1202250.0;3;1;1030;7800;1;0;0;3;7;0;1954;0;47.473;-122.324
8563000250;2014-08-12;2743125.0;3;2;1710;9707;1;0;0;4;8;0;1966;0;47.623;-122.105
3205500020;2015-04-08;1848000.0;3;2;1260;7200;1;0;0;3;7;0;1971;0;47.7189;-122.178
8924100305;2015-03-25;4488750.0;4;3;2590;6250;2;0;2;3;9;350;1964;0;47.6774;-122.267
7524300020;2014-08-20;1401750.0;3;3;1580;12250;2;0;0;3;8;0;1993;0;47.3771;-122.315
5469501850;2014-06-29;2110500.0;4;3;2950;15540;1;0;0;4;8;830;1974;0;47.3845;-122.152
274000020;2014-08-08;1438500.0;4;2;1940;7500;1;0;0;4;7;220;1966;0;47.3736;-122.215
6151800225;2015-04-09;2493750.0;3;2;1850;26445;1;0;0;4;7;0;1962;1977;47.3412;-122.051
290000095;2014-06-17;3543750.0;6;2;2740;6360;1;0;3;3;8;1370;1953;0;47.5062;-122.385
6123000225;2014-06-25;1365000.0;3;2;1580;8184;1;0;0;3;7;440;1954;0;47.4294;-122.331
2469000010;2015-03-23;5675250.0;4;3;2100;12172;1;0;0;5;9;0;1961;0;47.5458;-122.227
5205000020;2015-04-09;1890000.0;4;3;2610;7333;2;0;0;3;8;0;1988;0;47.2721;-122.293
1823059030;2014-08-18;834750.0;3;1;1320;6534;1;0;0;3;7;0;1952;0;47.4806;-122.223
4122500095;2015-04-13;5512500.0;5;3;2520;18625;1;0;0;3;8;860;1959;0;47.6409;-122.207
2597300020;2014-11-13;3806250.0;5;3;3780;20000;1;0;1;4;9;1890;1978;0;47.7603;-122.273
2788400020;2014-07-10;787500.0;3;1;1200;9527;1;0;0;3;7;0;1959;0;47.5112;-122.316
7856610130;2014-07-21;4410000.0;4;3;2720;8712;2;0;0;4;9;0;1976;0;47.5616;-122.153
2112700920;2014-10-14;1496250.0;3;2;1630;4000;1;0;0;3;7;530;1968;0;47.5351;-122.353
6880210020;2015-03-08;1785000.0;4;3;1910;7201;1;0;0;3;7;700;1987;0;47.3908;-122.316
6139100101;2015-05-05;2126775.0;4;2;1580;7300;1;0;0;4;7;0;1955;0;47.7598;-122.328
8146300020;2014-05-29;3795750.0;4;3;1960;8680;1;0;0;4;8;670;1959;0;47.6076;-122.192
7418000130;2014-12-11;2257500.0;8;4;4300;10441;2;0;0;4;8;1500;1979;0;47.4786;-122.131
251610020;2015-05-08;8295000.0;4;3;3480;19991;2;0;2;4;10;850;1979;0;47.6354;-122.214
3856903495;2014-07-09;3984750.0;4;2;2100;4750;1;0;0;3;7;760;1975;0;47.6695;-122.333
6382500020;2014-08-05;3622500.0;4;2;1760;7800;1;0;0;3;8;0;1954;0;47.6945;-122.38
522059352;2015-03-26;1883700.0;4;3;2155;8140;2;0;0;3;8;0;1996;0;47.4204;-122.201
2597500840;2014-07-07;1102237.5;3;2;1180;7300;1;0;0;4;7;0;1968;0;47.2857;-122.197
7857003318;2014-08-16;1680000.0;3;1;1330;5850;1;0;0;3;7;400;1954;0;47.5498;-122.298
9211520020;2014-08-22;1489677.0;3;3;1940;9560;2;0;0;3;7;0;1989;0;47.2998;-122.387
1460000080;2014-07-31;1942500.0;3;3;1600;7620;1;0;0;3;7;320;1987;0;47.774;-122.208
3444120130;2015-03-27;2099737.5;4;3;3210;41689;1;0;0;4;8;1600;1989;0;47.3493;-122.062
908000010;2014-12-12;1890000.0;5;3;2880;6902;1;0;0;3;8;1200;1976;2007;47.4332;-122.144
3123800080;2014-11-12;1916250.0;2;2;1160;8060;1;0;0;4;7;0;1950;0;47.5146;-122.386
8641500345;2014-12-19;2083725.0;3;2;1360;3120;2;0;0;3;7;0;1989;0;47.6943;-122.307
7697860130;2015-01-06;1286250.0;3;2;1440;7008;1;0;0;3;7;0;1985;0;47.3702;-122.182
2944500470;2014-06-05;1349250.0;4;3;2330;7642;1;0;0;3;8;530;1990;0;47.2946;-122.37
7424110130;2014-05-15;2220750.0;4;2;1880;7303;1;0;0;3;7;870;1976;0;47.7129;-122.203
4037000635;2015-03-27;2546250.0;4;3;1850;9911;1;0;0;4;7;0;1957;0;47.6019;-122.116
6891800250;2015-04-06;3281250.0;4;3;3230;9935;2;0;0;3;8;0;1986;0;47.7685;-122.257
7504180170;2014-07-07;2152500.0;3;3;1450;19206;2;0;0;3;7;0;1989;0;47.62;-122.052
7905380380;2014-12-09;1829625.0;4;2;1870;7575;1;0;0;3;7;390;1972;0;47.7205;-122.218
1710400007;2014-12-11;3465000.0;3;2;1770;2150;3;0;0;3;8;0;1999;0;47.6102;-122.314
1721059069;2014-07-17;1233750.0;3;2;1110;8724;1;0;0;4;7;0;1990;0;47.3056;-122.206
7349660050;2014-11-18;1407000.0;3;2;1600;7711;1;0;0;3;7;0;1999;0;47.284;-122.202
3897100170;2014-08-27;1942500.0;3;2;1150;6600;2;0;0;4;6;0;1970;0;47.6709;-122.185
1150700170;2014-09-26;1569750.0;4;3;1870;6693;2;0;0;3;7;0;1996;0;47.2774;-122.299
2769600305;2015-01-15;3753750.0;6;3;3400;5000;2;0;2;3;8;540;1977;0;47.6728;-122.362
3876001330;2015-04-24;2257500.0;4;2;1810;7200;1;0;0;3;7;0;1966;0;47.7207;-122.186
984220290;2015-02-10;1811250.0;3;2;1860;7191;1;0;0;4;7;600;1975;0;47.4338;-122.168
3616600250;2014-05-27;8400000.0;3;4;3790;19000;2;0;4;3;10;0;1985;0;47.724;-122.373
1529200480;2014-05-18;2806860.0;3;3;2130;3500;1;0;0;4;8;920;1994;0;47.736;-122.159
6752600130;2015-04-13;1842750.0;4;3;2370;7274;2;0;0;3;7;0;1997;0;47.3982;-122.171
9332800020;2014-07-15;3911250.0;4;3;2290;10409;2;0;0;3;8;0;1972;0;47.6351;-122.168
6751500285;2014-07-31;2917425.0;3;2;1810;12420;1;0;0;4;7;0;1957;0;47.5888;-122.127
1310370020;2014-07-08;3622500.0;4;3;3220;35400;2;0;0;3;9;0;1991;0;47.7547;-122.114
4019300680;2014-12-31;2357250.0;3;2;1660;9697;1;0;0;4;7;0;1952;0;47.7564;-122.286
4408100095;2014-05-02;1619625.0;2;1;850;6174;1;0;0;4;7;0;1950;0;47.7352;-122.328
7135520780;2014-05-06;3806911.5;4;3;3200;12369;2;0;0;3;10;0;1998;0;47.5273;-122.143
4177100005;2015-04-03;3333750.0;4;3;2970;7961;1;0;0;3;8;950;1969;0;47.7118;-122.29
910000104;2014-08-06;1288875.0;2;1;790;7500;1;0;0;3;6;0;1950;0;47.7644;-122.198
8964800050;2015-03-04;9292500.0;3;3;2580;14603;1;0;2;4;9;0;1951;0;47.6199;-122.212
